train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
10500,1.0887451171875,5.266100645065308,0.00019594828609341677,7253393413265.508,2.7741466510265797e-06,0.00020195608174243613,7453805781055.856,3.1747594490430003e-06,0.00020195608174243605,7453805781056.003,3.1747594490429952e-06,0.046514980950402865,0.0719537011856104,0.03745188223815834,0.04783217151526556,0.07368696751242503,0.03820223920754624,0.04783217151526554,0.0736869675124251,0.03820223920754621,0.04948422244226874,0.0807811926784253,0.04075382075851615
11000,1.0887451171875,3.0683364868164062,0.000417218163468887,32088650398757.363,7.499961243448059e-06,0.0004090604942661369,32656785581896.574,8.417299472345784e-06,0.0004090604942661369,32656785581896.88,8.41729947234577e-06,0.057402963540224505,0.08893392092566475,0.046594588602441075,0.05914795833518776,0.09246247642435113,0.04866940068375495,0.0591479583351878,0.0924624764243511,0.04866940068375495,0.058931789257079994,0.09287753539091363,0.049214793088770234
11500,1.0887451171875,2.787557363510132,0.0005886262570476542,51123016212894.32,1.2344102536940502e-05,0.0005426789146605556,47551602542787.06,1.2587150850891628e-05,0.0005426789146605556,47551602542787.54,1.2587150850891611e-05,0.052990145869632875,0.08646070936479695,0.04385531002575809,0.053452741023379186,0.08573676345365999,0.04394113040684384,0.05345274102337921,0.08573676345365998,0.04394113040684385,0.05283805636372278,0.08296035321572896,0.04336007498251185
12000,1.0887451171875,5.988891363143921,9.103451135641742e-05,15787766826310.627,5.325982086181683e-06,0.00010831625495806984,12920077132631.973,5.566641593391365e-06,0.00010831625495806984,12920077132631.76,5.566641593391372e-06,0.028230728547725015,0.04892745865002287,0.02448081115176688,0.029371627794591897,0.049505255264804454,0.025260952103943007,0.029371627794591893,0.04950525526480439,0.025260952103942993,0.03932053227331364,0.05715086896339973,0.030292875508859653
12500,1.0887451171875,6.953394412994385,0.0001414271569948125,5999623043449.672,3.238898877368053e-06,0.00013096793005348394,6072435313561.369,3.4769763655236765e-06,0.00013096793005348392,6072435313561.4,3.4769763655236705e-06,0.03768211832745923,0.0582435744738272,0.03566075742133321,0.037917443016770205,0.058283747875574665,0.03494274724670449,0.037917443016770205,0.05828374787557472,0.03494274724670453,0.04121151457953244,0.06308257709227494,0.03698516073505081
13000,1.0887451171875,4.385484218597412,0.0003386133128409464,41174290244297.1,8.330076170409728e-06,0.00026268395729524225,39327388424041.55,7.877349538203499e-06,0.0002626839572952422,39327388424041.98,7.877349538203485e-06,0.037039142586862736,0.06455597879203337,0.03381582993537376,0.037543112186496856,0.06576564041108397,0.03382499255998866,0.03754311218649688,0.06576564041108397,0.03382499255998872,0.03964111863839284,0.06865528459108435,0.03530172099920009
13500,1.0887451171875,4.248798131942749,0.00014103476448750797,6516268425886.885,2.6240683850296144e-06,0.00011775580602060164,6332934645042.142,2.6721188272689592e-06,0.00011775580602060162,6332934645042.08,2.6721188272689592e-06,0.02921591070879534,0.035905685736907424,0.025383606329874298,0.029987202530517072,0.03597421784155533,0.025793922794355956,0.029987202530517076,0.035974217841555294,0.025793922794355956,0.051104214415140944,0.06830227782448614,0.04356966182130181
14000,1.0887451171875,4.929987192153931,0.00024357770071792395,5741558912018.13,3.869596018073915e-06,0.00018041701511130212,6949852513600.478,3.871380134209803e-06,0.00018041701511130207,6949852513600.417,3.871380134209799e-06,0.03948605663184604,0.05567411918165373,0.03549776637803071,0.03991573932235253,0.05621730769694291,0.036104524259580814,0.03991573932235256,0.05621730769694291,0.03610452425958084,0.05243199123750295,0.07334144386162425,0.04788268683609709
14500,1.0887451171875,5.63071084022522,0.0001571015427032962,8703806809917.374,3.1983673275108497e-06,0.00017189504881742266,11129373716592.8,3.6916343094309147e-06,0.0001718950488174227,11129373716592.838,3.6916343094309164e-06,0.041992104878955695,0.0549947262108206,0.03222145218700946,0.04100223303671476,0.05551896191643583,0.03168605234673293,0.04100223303671476,0.05551896191643575,0.031686052346732926,0.04362656956054161,0.06522452781174633,0.036652291161393354
15000,1.0887451171875,3.028196334838867,0.0010691892398708687,81032470489216.06,2.5651796363908732e-05,0.0009557779877052059,82178425175878.05,2.3742205207598216e-05,0.0009557779877052058,82178425175878.62,2.3742205207598185e-05,0.05487368179503458,0.09697359766266428,0.05016306926849468,0.05627945005737879,0.09868587389854283,0.05125649576170279,0.05627945005737885,0.09868587389854278,0.05125649576170283,0.05486776504546835,0.09381701255532321,0.05058842077150086
15500,1.0887451171875,5.725788831710815,9.160313872318058e-05,5115051582326.112,1.5649159340975935e-06,9.289843384052354e-05,5390964981138.2705,1.6258989379078794e-06,9.289843384052351e-05,5390964981138.269,1.625898937907876e-06,0.029124078868728132,0.04164683612335118,0.02488438747344737,0.029084544803475464,0.04207663312778894,0.0247136371355433,0.029084544803475477,0.042076633127788976,0.02471363713554335,0.03279513806465758,0.050724669641546344,0.028168951109862214
16000,1.0887451171875,8.560746908187866,9.611585124936414e-05,1685298654834.1018,2.141430797287394e-06,8.197973555865304e-05,1893343096131.2915,2.080203876310047e-06,8.197973555865303e-05,1893343096131.2734,2.080203876310045e-06,0.02906923125022443,0.038002957002393194,0.025751962329054315,0.02982701733120866,0.0384562827831848,0.026257299615371814,0.029827017331208693,0.038456282783184755,0.026257299615371786,0.03914259888770895,0.060374131291646524,0.03540315928458344
16500,1.0887451171875,5.7598488330841064,0.00029964225531932864,9829576757256.014,5.630221896071439e-06,0.00027051975847366673,10906531129874.672,4.976292040348523e-06,0.00027051975847366673,10906531129874.773,4.976292040348513e-06,0.031573456846511416,0.056658902620269916,0.031151645513103125,0.03162387163201902,0.057289922487521676,0.031147690506497315,0.03162387163201903,0.05728992248752164,0.03114769050649737,0.03268321816093874,0.0564267716931669,0.030900214426776495
17000,1.0887451171875,7.876625061035156,9.047724799943815e-05,6821316997252.801,2.1452436229701546e-06,9.648923381830398e-05,6557805759960.384,2.454694873898526e-06,9.648923381830396e-05,6557805759960.269,2.454694873898524e-06,0.025702587879893057,0.040295473562846684,0.02366487941270567,0.026602311306929357,0.041472380174050534,0.024463376550302705,0.02660231130692935,0.041472380174050506,0.024463376550302753,0.028708736441435134,0.04324911806484507,0.02771601204342224
17500,1.0887451171875,4.50639796257019,0.00022821536354204644,46567949698535.94,6.057266502114861e-06,0.00023014812073011848,56193866815917.51,6.480049177018756e-06,0.00023014812073011848,56193866815917.16,6.480049177018759e-06,0.044042268387015464,0.06446498080763505,0.04343593613832489,0.04377267120005419,0.0633964509766409,0.042751160635533275,0.04377267120005419,0.06339645097664087,0.04275116063553331,0.055886984147326214,0.09412860252740692,0.053742215424442547
18000,1.0887451171875,6.685161352157593,0.0003945959402735449,41627312583058.9,1.4825558339962348e-05,0.00034952962926392917,42836795793269.74,1.4845018939035137e-05,0.00034952962926392917,42836795793270.2,1.4845018939035115e-05,0.0380571116290289,0.05879721486837942,0.04031236772721635,0.0393083749412193,0.05878986705355618,0.040690918092744555,0.03930837494121935,0.058789867053556134,0.04069091809274461,0.03907103522404777,0.057934484380180847,0.04025113055120019
18500,1.0887451171875,6.0930540561676025,0.0006108543043716225,59016566421842.125,1.7189803755725968e-05,0.0005588685484702406,55367214909544.77,1.576294351562505e-05,0.0005588685484702404,55367214909545.26,1.5762943515625027e-05,0.03562525658417468,0.06083012643841555,0.03416009170720347,0.03583698406015708,0.06276862470132552,0.0348347720748145,0.03583698406015713,0.06276862470132548,0.03483477207481455,0.036262952327950584,0.06429484890683353,0.036423703825044666
19000,1.0887451171875,4.5149452686309814,0.00015027523332730638,2487208926509.9946,3.884169549408972e-06,0.00014607851027661687,2583124293676.728,3.968594890620708e-06,0.00014607851027661687,2583124293676.7334,3.968594890620712e-06,0.03781255468698008,0.04881121657054426,0.03429121357320999,0.03783001994938446,0.049265373623339485,0.034298531314749386,0.03783001994938449,0.04926537362333942,0.03429853131474937,0.03738078618032834,0.0496783648618159,0.03435113958643021
19500,1.0887451171875,5.378097057342529,0.00013586779210992295,7730286739057.198,3.4360411170259207e-06,0.00010524303505230041,7399936754818.358,3.26243383013794e-06,0.00010524303505230037,7399936754818.475,3.2624338301379325e-06,0.031006544438561552,0.047276311854054995,0.031742547342965055,0.030393447499723975,0.046463008508256305,0.03158714816942183,0.030393447499723992,0.04646300850825631,0.03158714816942189,0.03660493704523939,0.05502173575498553,0.03635255820771929
20000,1.0887451171875,5.8242034912109375,0.0004511612222726495,42894702327287.92,7.631205156168758e-06,0.00043379924479021936,37120738846116.18,7.563699394807189e-06,0.00043379924479021936,37120738846116.55,7.563699394807172e-06,0.033819705663794254,0.04866261047130437,0.029884848567363592,0.033964884503350994,0.048310225100606126,0.029556962377040374,0.03396488450335102,0.0483102251006061,0.029556962377040405,0.039085070141131474,0.05033969862095639,0.034899073705554944
