train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
14500,1.0887451171875,3.77254581451416,0.00038116541265309294,21727448236966.402,1.3631347839458633e-05,0.00037078730089500924,17697197497829.637,1.3800010823603105e-05,0.00025379975477086373,13536986258201.246,8.318555700563496e-06,0.05462426170571805,0.07947009115356331,0.058435547949062874,0.05421969607066073,0.07971057398814402,0.058199900185257565,0.03752626864264059,0.06951313835495977,0.04338142765980116,0.03860864883980186,0.07211223493573972,0.04471693899045088
15000,1.0887451171875,3.2921416759490967,0.0003211958205469175,14448260493882.629,1.2189468313920309e-05,0.00033372275817995214,15960291310199.943,1.293563139484645e-05,0.0001910145579722105,10652604346264.691,6.801144903247833e-06,0.06499792783980606,0.0834040477073737,0.058827567209673,0.06489506613281722,0.08387408412843811,0.058268820241288447,0.053089911730396414,0.07558906504068258,0.04519838901309224,0.0580938014382666,0.08410869808424823,0.048466728505961953
15500,1.0887451171875,7.415595531463623,0.00022962612425294455,13357862380699.697,8.52257652634411e-06,0.000211006194783279,13105100103603.48,8.177879329447259e-06,8.801791943656743e-05,7701177936676.917,2.5229334572035113e-06,0.04663875782483783,0.056721493540259654,0.0459923556441803,0.046447307575184164,0.056340365881302465,0.04601261630750724,0.023957675123192565,0.04031450648677405,0.02395898618193175,0.029052403597241854,0.054046408311879075,0.028482730235642496
16000,1.0887451171875,3.5157907009124756,0.0009454304409118829,65574389976127.97,3.10610477853209e-05,0.000988412164189911,73296642739254.39,3.1616015360962865e-05,0.0007832689599058344,63974949003834.79,2.3740294165245463e-05,0.06785277015815314,0.08910207877221428,0.061023838212625095,0.067890904823978,0.09088985351951644,0.06138889660194209,0.055822523205158514,0.08114110384010116,0.04700866629294109,0.07127788135296978,0.10893993956970063,0.06213526852613413
16500,1.0887451171875,4.254273891448975,0.0007650039094977948,46456456734239.45,1.8414574681615074e-05,0.0006806380368699253,38146526633991.94,1.7970584359504374e-05,0.0005825911840899509,34907092990982.043,1.310191002311798e-05,0.059130228900192816,0.07266600782446613,0.056309675631743036,0.05895380479675725,0.07212321050262695,0.05559867480194335,0.04413167888579287,0.06123368785205041,0.04082374928977179,0.04354546645729527,0.060690893764917125,0.04086376297971678
17000,1.0887451171875,4.062242031097412,0.0003059715117742026,15641868924739.98,9.418188991140695e-06,0.0002620046893503656,15865904286968.129,9.11564800534397e-06,0.000131897797249506,10387346971416.012,3.3290235175155846e-06,0.05331508045942203,0.06967550499851514,0.05143712819614354,0.053098960010298034,0.06914299510773443,0.051054111795759465,0.03586928160496234,0.05842785737697265,0.033523313454373344,0.06194339618116542,0.09730131800588027,0.05407425395631311
17500,1.0887451171875,5.4252307415008545,0.00024051478198303618,9765263154698.697,9.07569566812438e-06,0.0002604812713504454,10280756125839.934,9.35488093739476e-06,0.00012967825275278112,4190880634331.1616,3.512364843546633e-06,0.05359989724455284,0.07026367783091869,0.053220935282910595,0.053977716577549864,0.07147524732765848,0.05336487894603984,0.03732162191029422,0.05919637854960996,0.03770944719422641,0.06130552216434589,0.11196920533661146,0.057595328703475925
18000,1.0887451171875,3.9642882347106934,0.0004058365507722393,22201866807611.35,1.209089070045604e-05,0.0003479040363321957,19067809726584.33,1.1878163802379488e-05,0.00022403887920808586,15366051263205.713,6.322864876477266e-06,0.05601239903501603,0.07099236382726792,0.05488341747405279,0.056003559397622846,0.0706282931801302,0.05495168850254093,0.03885859532287576,0.05874462306498557,0.03791803115469957,0.05179231869426388,0.08584958680936416,0.050723835872436084
18500,1.0887451171875,3.708418130874634,0.00027906943224747534,15071175227470.41,1.0184068160124845e-05,0.00029711804745590013,16499038339605.096,1.0635109543250366e-05,0.00013473017136875193,9159104255878.754,4.233473402275846e-06,0.05304403814284227,0.061857017626543435,0.050470097340237906,0.053362494711978,0.062421871994172345,0.05072493245367001,0.03415816994409182,0.04630008421249257,0.029370425965929457,0.04265552296976116,0.07084233070600518,0.04030531727589026
19000,1.0887451171875,7.295362949371338,0.0002679737840936176,17395502653969.512,1.257180138505847e-05,0.0002494133803293795,16701539759556.18,1.3131807389265756e-05,0.00010442321206316129,10649163449264.018,6.448261044280318e-06,0.04989394162634448,0.057733129215722205,0.050009442576457015,0.05067672302254797,0.05958274340857597,0.051266101530589005,0.029858091598148805,0.043118164686547854,0.03007850205057749,0.02950678835563526,0.043263330477791975,0.02993456021258514
19500,1.0887451171875,7.168623447418213,0.0003252687152395015,23296981474864.414,1.2057696501794328e-05,0.0003323189118308252,24847911558012.207,1.2723241076084429e-05,0.00020245729992984752,20173247243832.31,7.38101043371401e-06,0.05035903823316155,0.060568385318376064,0.04935422637573145,0.05053325282346581,0.06007261214815044,0.049511274459596875,0.031315856691996116,0.045897609426566996,0.02995950811345418,0.03136293620151348,0.047485913282951785,0.030499281657969498
20000,1.0887451171875,4.005711317062378,0.0010447961528762995,103293664028424.14,3.320824907368455e-05,0.0010978195624148626,114340878256289.38,3.445888276368955e-05,0.0009060583925103121,105477679486255.02,2.6566340238419123e-05,0.07030696429189524,0.09258395605384356,0.05991653081710521,0.07228500637103456,0.09349418030397229,0.06065557335977626,0.05937220783460889,0.08473543922322951,0.04516681555446596,0.06119154855988602,0.08898298392921455,0.04658998424529034
