train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
13500,1.6180419921875,0.5514452457427979,5.238238372839987e-06,640926154752.0,1.8200692863956647e-07,7.20172511137207e-06,773912461312.0,2.0034157444115408e-07,7.20172511137207e-06,773912461312.0,2.0034157444115408e-07,0.006107431836426258,0.010525050573050976,0.0057146381586790085,0.006211698055267334,0.010717800818383694,0.005858669523149729,0.006211698055267334,0.010717800818383694,0.005858669523149729,0.006254764273762703,0.01074654795229435,0.005870495922863483
14000,1.6180419921875,0.5273773670196533,5.194434834265849e-06,636539633664.0,1.7609015401376382e-07,7.134358384064399e-06,754772082688.0,1.9435795195477112e-07,7.134358384064399e-06,754772082688.0,1.9435795195477112e-07,0.006007383111864328,0.010456835851073265,0.005636489950120449,0.006088547874242067,0.010615547187626362,0.005734233185648918,0.006088547874242067,0.010615547187626362,0.005734233185648918,0.006131375674158335,0.010631009936332703,0.005747529678046703
14500,1.6180419921875,0.5660138130187988,5.1033625823038165e-06,660649476096.0,1.754140015464145e-07,6.9175875978544354e-06,758958784512.0,1.8874945340030536e-07,6.9175875978544354e-06,758958784512.0,1.8874945340030536e-07,0.0060326093807816505,0.01045466773211956,0.005625192541629076,0.006105359178036451,0.0106454286724329,0.0057375505566596985,0.006105359178036451,0.0106454286724329,0.0057375505566596985,0.006145716179162264,0.01066476572304964,0.005752366501837969
15000,1.6180419921875,0.5616168975830078,5.085138582217041e-06,612238950400.0,1.7296954979428847e-07,6.773806944693206e-06,717098254336.0,1.920489722806451e-07,6.773806944693206e-06,717098254336.0,1.920489722806451e-07,0.006008743774145842,0.010506097227334976,0.005620476324111223,0.006087619811296463,0.010647722519934177,0.005695243366062641,0.006087619811296463,0.010647722519934177,0.005695243366062641,0.0061246794648468494,0.010674115270376205,0.005704795941710472
15500,1.6180419921875,0.5724916458129883,4.8156125558307394e-06,613089804288.0,1.6811462444366043e-07,5.832996066601481e-06,722546130944.0,1.8447826732881367e-07,5.832996066601481e-06,722546130944.0,1.8447826732881367e-07,0.005945119541138411,0.010433373972773552,0.005575354676693678,0.005999903194606304,0.01054567564278841,0.005618029274046421,0.005999903194606304,0.01054567564278841,0.005618029274046421,0.006035585887730122,0.010565852746367455,0.005627541337162256
16000,1.6180419921875,0.5504460334777832,4.780265044246335e-06,594015617024.0,1.6383940248942963e-07,6.276083240663866e-06,749467926528.0,1.896164292247704e-07,6.276083240663866e-06,749467926528.0,1.896164292247704e-07,0.005988231860101223,0.0103845726698637,0.005644365679472685,0.006052563898265362,0.010546758770942688,0.005710790865123272,0.006052563898265362,0.010546758770942688,0.005710790865123272,0.006090959999710321,0.010577009990811348,0.005716165527701378
16500,1.6180419921875,0.586456298828125,4.918395006825449e-06,628943618048.0,1.6238143984992348e-07,6.3347933974000625e-06,760976375808.0,1.857369937852127e-07,6.3347933974000625e-06,760976375808.0,1.857369937852127e-07,0.005968831013888121,0.010391131043434143,0.0055777947418391705,0.0060436176136136055,0.010556470602750778,0.0056402492336928844,0.0060436176136136055,0.010556470602750778,0.0056402492336928844,0.006077668163925409,0.01056943740695715,0.005645476747304201
17000,1.6186930338541667,0.5969781875610352,4.886051101493649e-06,606054318080.0,1.6043021844325267e-07,6.056186066416558e-06,710222544896.0,1.7316004630174575e-07,6.056186066416558e-06,710222544896.0,1.7316004630174575e-07,0.005972919054329395,0.010348644107580185,0.0055825053714215755,0.006052035838365555,0.01054599042981863,0.005660930648446083,0.006052035838365555,0.01054599042981863,0.005660930648446083,0.0060880533419549465,0.010553748346865177,0.005663793534040451
17500,1.6180419921875,0.5987386703491211,4.844107479584636e-06,621153091584.0,1.630199193414228e-07,6.2301546677190345e-06,763006681088.0,1.7690456388663733e-07,6.2301546677190345e-06,763006681088.0,1.7690456388663733e-07,0.005938769318163395,0.010346032679080963,0.005589837674051523,0.006018599960952997,0.01054848451167345,0.005674975458532572,0.006018599960952997,0.01054848451167345,0.005674975458532572,0.006084923632442951,0.010563419200479984,0.00567892100661993
18000,1.6186930338541667,0.6154351234436035,4.670926045946544e-06,597044625408.0,1.5342668291395967e-07,5.929020971962018e-06,729403162624.0,1.745643487538473e-07,5.929020971962018e-06,729403162624.0,1.745643487538473e-07,0.005918913520872593,0.010392103344202042,0.005603615660220385,0.006009613163769245,0.010596659034490585,0.005693384446203709,0.006009613163769245,0.010596659034490585,0.005693384446203709,0.006051632575690746,0.010610420256853104,0.005694608204066753
18500,1.6186930338541667,0.6233880519866943,4.551606707536848e-06,599646732288.0,1.5030296651730168e-07,5.8618252296582796e-06,680163475456.0,1.6834050597935857e-07,5.8618252296582796e-06,680163475456.0,1.6834050597935857e-07,0.005922718904912472,0.010419321246445179,0.005619025323539972,0.006012273952364922,0.010593577288091183,0.005694030784070492,0.006012273952364922,0.010593577288091183,0.005694030784070492,0.0060557713732123375,0.0106000741943717,0.0056947930715978146
19000,1.6186930338541667,0.6361510753631592,4.598173291014973e-06,581720997888.0,1.515625314141289e-07,6.080317689338699e-06,695160799232.0,1.7412037323083496e-07,6.080317689338699e-06,695160799232.0,1.7412037323083496e-07,0.005944523960351944,0.010381495580077171,0.005606571212410927,0.006038771942257881,0.01053853053599596,0.005675419233739376,0.006038771942257881,0.01053853053599596,0.005675419233739376,0.006083567161113024,0.010544286109507084,0.005677164997905493
19500,1.6193440755208333,0.6345531940460205,4.540496775007341e-06,581672108032.0,1.457708833640936e-07,5.958412657491863e-06,686007320576.0,1.659949333543409e-07,5.958412657491863e-06,686007320576.0,1.659949333543409e-07,0.005957095418125391,0.010443453676998615,0.0056313821114599705,0.006039696279913187,0.010604804381728172,0.005709359422326088,0.006039696279913187,0.010604804381728172,0.005709359422326088,0.006081053055822849,0.010618356056511402,0.005711457692086697
20000,1.6193440755208333,0.6402442455291748,4.4834673644800205e-06,583560921088.0,1.502435367228827e-07,5.917398084420711e-06,688278732800.0,1.7322956580301252e-07,5.917398084420711e-06,688278732800.0,1.7322956580301252e-07,0.005946753546595573,0.010385395959019661,0.005591471679508686,0.006025214679539204,0.010555213317275047,0.00565599137917161,0.006025214679539204,0.010555213317275047,0.00565599137917161,0.006093380507081747,0.010563467629253864,0.005659639835357666
